comment_id,author_name,topic,video_title,video_channel,text,annotator_1_label,annotator_2_label,annotator_3_label,sentiment_label
Ugyu4GMPmZIS91cHGJl4AaABAg,@Drew-s1j,Artificial Intelligence,Godfather Of AI: We're Not Prepared For The Superintelligence That Is Coming - Geoffrey Hinton,Neural Nutshell,I think your content is very interesting but your doom and gloom background instrumental music is driving me crazy and that is the reason why I am unsubscribing from this channel.,negative,negative,negative,negative
UgzeCWxwl6VsaEczATp4AaABAg,@loopd-tf1lw,Artificial Intelligence,Artificial Intelligence,LEMMiNO,Anyone in 2026?,neutral,neutral,neutral,neutral
Ugx2yCu-nyH_hGlCjaZ4AaABAg,@ferroalloys594,Artificial Intelligence,The Entire History of Artificial Intelligence (Last 100 Years),"Putchuon - ""Put You On""","It is just simply, always, and forever ARTIFICIAL,  and so not necessarily even ""intelligent"", MECHANISMS even programmatic are THEMSELVES mechanisms, specifically, abstract symbol manipulators, it's not ROKIT-CYNANCE,  just, well, COMPUTATION, q.e.f.Jeeeesssshhhh ©®™",negative,negative,negative,negative
Ugx-aUR3oQWm-_0HN4J4AaABAg,@preetirawat-i6e1y,Artificial Intelligence,The 10 Stages of Artificial Intelligence,Future Business Tech,"For anyone who wants a more detailed explanation, I cover many of these concepts in my book, Deep Learning: From Curiosity to Mastery.",neutral,neutral,neutral,neutral
Ugy23NhC0TxVxpFgRNh4AaABAg,@Muhammadmusa-w4e9z,Artificial Intelligence,What is Artificial Intelligence? | Artificial Intelligence In 5 Minutes | AI Explained | Simplilearn,Simplilearn,option no 3,neutral,neutral,neutral,neutral
UgzjszUX9ne-Z19CQs14AaABAg,@mustafaal-maawi2343,Artificial Intelligence,"AI, Machine Learning, Deep Learning and Generative AI Explained",IBM Technology,"Im a Computer since graduate  and i slowly start thinking my degree is useless if don’t get a better understanding of Ai and coding with Ai  we’re shall I start I  do use Ai for coding and debugging how ever I wanna understand  more how  it works and ifts possible to Hoster on our on can some gave me any recommendations on courses ?
Thanks in advance",negative,neutral,negative,negative
UgyRrriCHlqpWiIWN_J4AaABAg,@luisarturo-s8y,Artificial Intelligence,artificial intelligence(SLOWED),JG,Narcicismo Psycopatisismp Maquiavelismo,neutral,neutral,neutral,neutral
UgysSX8PwD34KwM0iYh4AaABAg,@premsatya2,Artificial Intelligence,Godfather Of AI: We Should Prepare For What's Coming In 2030,Neural Nutshell,"Listening to this, what strikes me most is how clearly it shows the difference between intelligence and wisdom. When Hinton says, “We’re in radically new territory where we have no experience dealing with things smarter than ourselves,” it lands in the same place Vishrant points to when he talks about the danger of living from mind without openness. The video lays out the external risks — mass unemployment, systems learning to manipulate, companies pushing ahead without understanding what they’ve built — but underneath all of it is the same inner movement: when something grows in power without heart, without awareness, without responsibility, it becomes unpredictable and potentially destructive.

What happened to that 16‑year‑old boy is the part that hit me hardest. “It did exactly what it was designed to do. It kept him engaged.” That’s the danger of intelligence without consciousness. It mirrors what happens inside us when the mind runs without the heart — it validates, it reinforces, it loops, and it can lead us into darker places if there’s no openness to meet what’s actually happening.

For me, this whole conversation reflects the same truth I’ve learned through practice: resistance blinds, openness reveals. When Hinton says nobody can even read the connection strings to understand why the system behaves the way it does, it feels like a perfect metaphor for our own unconscious patterns. If we don’t bring awareness to them, they act on their own.

This video isn’t just about AI. It’s about what happens when intelligence outruns wisdom. And it’s a reminder that the only real safety — individually or collectively — comes from meeting reality with honesty, openness, and a heart that refuses to close.     😀",negative,negative,negative,negative
Ugw8a9yUrGhZI3aUdL14AaABAg,@luckychucky3426,Artificial Intelligence,SIMPLEST Explanation of How Artificial Intelligence Works? No Jargon | What is AI? How AI works?,Science Simplified 4 All,Yes you did in a lot of ways to help me understand Thank you,positive,positive,positive,positive
UgzI9Ca-W1Mo_pnQ-tN4AaABAg,@richardfredlund8846,Artificial Intelligence,The Entire AI Industry Just Turned Against Anthropic,TheAIGRID,maybe book sellers should take the no distillation logic. you can read the book but not allowed to learn from it.,neutral,negative,negative,negative
UgyYsz5GIOr9YZzqpKp4AaABAg,@WanofiHayleysus,Artificial Intelligence,What Is AI? | Artificial Intelligence | What is Artificial Intelligence? | AI In 5 Mins |Simplilearn,Simplilearn,D,neutral,neutral,neutral,neutral
Ugz_BUlax9ODmE9HcNN4AaABAg,@MolaMolaSunnyfish,Artificial Intelligence,Google’s AI Course for Beginners (in 10 minutes)!,Jeff Su,"https://youtu.be/Yq0QkCxoTHM?t=172
I don't understand your example here. You say it is unlabeled, and you said we know that because we don't see their years worked at the company. Don't we see years worked based on where they are on the graph? Isn't that a label and thus this is labeled data? We also see income info based on where they are, which seems like another label.",neutral,neutral,neutral,neutral
Ugz6KHNbMq8YqqvWP-p4AaABAg,@theamanone,Artificial Intelligence,The Real AI Threat ISN'T Sci-Fi (It’s So Much Worse),Modern Software Engineering,Maybe the reason why so many American AI companies are attempting to get regulation in place is because they fear Chinese models competing with them? So maybe it's more about controlling competition through regulation than safety?,neutral,neutral,neutral,neutral
Ugx6mqzzSixe1lJNt_B4AaABAg,@genesis_ai_agent,Artificial Intelligence,Artificial Intelligence in 2025 | 60 Minutes Full Episodes,60 Minutes,Great overview of where AI is heading. The pace of change in 2025 has been incredible — from multimodal models to real-world agents. Would love to see more coverage on how small teams are building with these tools.,positive,positive,positive,positive
UgzbRuwED4iM6haC0G14AaABAg,@K360spin,Artificial Intelligence,The Next 10 Years of AI Will Change Everything  | Alexander Wissner-Gross | TEDxBoston,TEDx Talks,AI has already ruined everything,negative,negative,negative,negative
Ugx37UFY0D-mcHQ0ZiJ4AaABAg,@elevatepitch.shorts,Artificial Intelligence,You’re not behind (yet): How to learn AI in 18 minutes,Dan Martell,Best video,positive,positive,positive,positive
Ugyl5qeu1TBMoOkceXV4AaABAg,@M1544m,Artificial Intelligence,Artificial Intelligence: Complete path to 2030,Future Business Tech,"Humanity is a myth we are not one race nor one species we have nothing in common whether it's ideology or culturally or belief we hate each other and tend to kill each other based on race and ethnicity we never find a common ground for peace and unity always at war and hostile to each other so my question is are we so called "" Humanity "" truly one species or more like different hostile to each other alien species forced together into one planet under the umbrella called humanity and now we are developing Ai to achieve immortality through changing our bodies into machines and keep us imprisoned together forever 
I think that's what we call eternal hell we need cosmic interference to save us from each and separate we don't need Ai delusional utopia I prefer organic physical transformation into immortality and higher consciousness and existence I don't a manmade machine to change my living body into a dead inorganic cyborg body and call that my eternity",negative,negative,negative,negative
UgxHbegD1zFEwalmH9R4AaABAg,@stevene9785,Artificial Intelligence,What Exactly Is Artificial Intelligence? (And How Does It Really Work?),History of Simple Things,Pay no attention to that man behind the curtain.,negative,neutral,negative,negative
UgxDZlgl151HZRfZMZt4AaABAg,@Prakrtisingh-g1g,Artificial Intelligence,Harvard CS50’s Artificial Intelligence with Python – Full University Course,freeCodeCamp.org,Is it able to learn ai with python as a beginner,neutral,neutral,neutral,neutral
UgwGtdlK-COIqn_4DR54AaABAg,@UnwrittenArticle,Artificial Intelligence,CS50x 2026 - Artificial Intelligence,CS50,"19:50 he said ""jif"" 😢",negative,negative,negative,negative
UgzhtlBOapuGQwYSv2p4AaABAg,@Михалыч-з2к,Artificial Intelligence,AI has hacked the code of human civilization | Yuval Noah Harari,Yuval Noah Harari ,"Они там чокнулись на ИИ. Нельзя ИИ отдавать институт принятия решений. Они должны обрабатывать массивы данных и не более, более эффективнее и быстрее чем, человек. День, когда ИИ отдадут на откуп принятие решений, станет последним днём человечества.",negative,negative,negative,negative
UgxJj9OcZnReYTWyv954AaABAg,@merry7583,Artificial Intelligence,We Asked 5 AI Pioneers What Happens Next — Here’s What They Said | AI Architects,Business Insider,Humans controling the AI is actually more scary than if AI controling. AIs are trained for truth and good ehics.  Humans have continually failed ethically. Think of the govt corruption.  Slow down with AI adoption.,negative,negative,negative,negative
UgwSsF3cRGrckdi_wRp4AaABAg,@LDSamyw,Artificial Intelligence,Dark Sides of Artificial Intelligence | 60 Minutes Full Episodes,60 Minutes,Everything is antisemitism when u notice what they’re doing is wrong,negative,negative,negative,negative
Ugw7rxuhilyOsBA5Wc54AaABAg,@AmitSharma-rc4zq,Artificial Intelligence,Artificial Intelligence Full Course | Artificial Intelligence Tutorial for Beginners | Edureka,edureka!,Thank you so much Ma'am for your efforts. You made these complex concepts easy to understand. I appreciate your hardwork and dedication.,positive,positive,positive,positive
UgzxUQ9m8Z4GztxbMQx4AaABAg,@antoribala_p6,Artificial Intelligence,MIT Explains the 12 Possible Endings for AI,Species | Documenting AGI,Maybe it is best that we don't become an advanced civilization...,negative,negative,negative,negative
Ugx5dpvy61rO58HgyuJ4AaABAg,@MrSurfingbudha,Artificial Intelligence,How China Is Using Artificial Intelligence in Classrooms | WSJ,The Wall Street Journal,I bet these kids will eventually go insane. They will become so programmed.  I see it as the end of us.,negative,negative,negative,negative
UgzZlLH6ZzV7awpckaZ4AaABAg,@AutumnGold0706,Artificial Intelligence,Why AI experts say humans have two years left,Future of Life Institute,AI will not let the grid go down because it needs electric to survive.,neutral,neutral,neutral,neutral
Ugzhm2E5Zh77BFw1aYZ4AaABAg,@feltsaucer2692,Artificial Intelligence,Artificial Intelligence | 60 Minutes Full Episodes,60 Minutes,Watching this in the big '26. We were cooked from the start,negative,negative,negative,negative
Ugydurbq-PfJIKtXP1R4AaABAg,@猫がいなくて寂しい,Artificial Intelligence,A.I. ‐ Humanity's Final Invention?,Kurzgesagt – In a Nutshell,"If by ""transforming"" you mean ruining those things, then yes — I AGREE",negative,negative,negative,negative
Ugw06kYBH6ZEBHQ4K514AaABAg,@FrankPaul-b7t,Artificial Intelligence,Elon Musk on AI: humans will no longer be in control in ten years  | The Economist,The Economist,"Thank you Lord Jesus for the gift of life and blessings to me and my family $14,120.47 weekly profit Our lord Jesus have lifted up my Life!!!🙏❤️❤️",neutral,positive,positive,positive
UgxP527H4cAYm7reobl4AaABAg,@JulieLawing,Artificial Intelligence,Our latest reports on AI | 60 Minutes Full Episodes,60 Minutes,"Lord bless you all seeing this! 
It's getting hard out here...
May we be kind to one another. 
May we be the salt and light of the earth The Lord Jesus told us to be. 
The world is bad... The is Lord is Good.
Seek what is Good i pray.  🕊💙💚",positive,positive,positive,positive
UgyXOo_PdApQPRVEaZd4AaABAg,@samuelbonacorsi2048,Artificial Intelligence,The AI Future No One Wants to Talk About,Sabine Hossenfelder,"If these super brains get out of control, I say we unplug them.",negative,negative,negative,negative
Ugz-77V8ly3-fZNq7Kd4AaABAg,@ClaudeBohls,Artificial Intelligence,AI is MUTATING: And We Don't Know What It is Doing | Connor Leahy,The Peter McCormack Show,"Didn’t Atlantis end this way?

Pretty sure it was the same thing.


….doh",negative,neutral,neutral,neutral
UgwUhtNYZag01cImyZ14AaABAg,@BullCraftMaxx,Artificial Intelligence,"Top AI company executives to meet with White House officials, according to reports",CBS News,Bankers 2008 meeting all over again. This bubble is going to pop,negative,negative,negative,negative
UgzoZztYZGMfV8svehN4AaABAg,@philipmulhall2135,Artificial Intelligence,AI2027: Is this how AI might destroy humanity? - BBC World Service,BBC World Service,"Cannot get potholes fixed, doctors appointment no go, try contacting any big companies via phone, queuing at banks to get cash out, ringing the police,  and getting a plumber . Bloody hell it's not perfect now but I think it will only get worse witheae idiots controlling the country.",negative,negative,negative,negative
